,economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9,fin10,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin14a,fin14b,fin14c,fin15,fin16,fin17a,fin17b,fin19,fin20,fin21,fin22a,fin22b,fin22c,fin24,fin25,fin26,fin27a,fin27b,fin27c1,fin27c2,fin28,fin29a,fin29b,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31c,fin32,fin33,fin34a,fin34b,fin34c1,fin34c2,fin35,fin36,fin37,fin38,fin39a,fin39b,fin39c1,fin39c2,fin40,fin41,fin42,fin43a,fin43b,fin43c1,fin43c2,fin44,fin45,fin46,fin47a,fin47b,fin47c1,fin47c2,fin47c3,fin47c4,fin47c5,mobileowner,fin48,account_fin,account_mob,account,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,pay_onlne,pay_onlne_mobintbuy,pay_cash,pay_cash_mobintbuy,% deviation from mean age
115113,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,181276704,0.868619816998037,2,54.0,1.0,3,0.0,2,,,,,2,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,2,,1,1,2,2.0,2,1,1,2,1,,2,,2.0,,,,,1.0,2.0,2.0,1.0,1.0,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,0,0.0,0,1,1,2,4,4,4.0,2,2.0,0.0,,0.0,,33.41898502742502
115114,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,159515138,2.61434462536248,2,18.0,2.0,2,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,1,2.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,0,4,4,4,4.0,2,5.0,0.0,,0.0,,55.52700499085832
115115,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,142712670,2.61434462536248,1,23.0,2.0,2,0.0,2,,,,,2,,,,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,1,,2,,2.0,,,,,1.0,1.0,2.0,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,1,4,4,4,4.0,4,2.0,0.0,,0.0,,43.17339526609675
115116,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,173977166,1.86571071907697,2,54.0,2.0,5,1.0,1,1.0,2.0,2.0,2.0,2,,2.0,2.0,,,,,,,,,2,2,,4,1,4,2.0,2,2,2,2,2,,1,3.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,1,0.0,1,1,0,4,4,4,4.0,2,2.0,0.0,,0.0,,33.41898502742502
115117,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,179187031,0.472995143291416,2,51.0,1.0,1,0.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2,2,,2,1,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,1,0,4,4,4,4.0,4,5.0,0.0,,0.0,,26.00681919256808
115118,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,187650119,0.670292122238205,1,64.0,2.0,5,1.0,1,2.0,,,,2,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,,1,1,1,2.0,2,2,1,1,2,,1,1.0,2.0,,,,,2.0,,,,,1,1.0,2.0,,2,,,,,,,,1,1,1.0,2.0,,,1.0,1.0,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,1,0.0,1,1,1,4,1,1,4.0,1,5.0,0.0,,0.0,,58.126204476948175
115119,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,129254435,2.38414357189591,2,40.0,1.0,4,1.0,1,1.0,2.0,2.0,2.0,2,,2.0,2.0,,,,,,,,,2,2,,1,2,2,2.0,2,2,2,2,2,,1,3.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,1,0.0,1,1,0,4,4,4,4.0,4,4.0,0.0,,0.0,,1.1711222019073892
115120,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,111257608,0.597234052591836,2,41.0,3.0,3,0.0,1,1.0,1.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,2,2,2.0,2,2,1,1,1,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,1,0.0,1,0,1,4,4,4,4.0,2,5.0,0.0,,0.0,,1.2995997430449262
115121,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,171061413,0.593206418148869,2,83.0,1.0,1,0.0,2,,,,,2,,,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,1,1,2.0,2.0,1.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,0,4,2,2,4.0,4,5.0,0.0,,0.0,,105.06992143104218
115122,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,174462204,0.663511959639459,2,25.0,2.0,1,0.0,2,,,,,2,,,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2,2,,2,2,2,2.0,2,1,2,2,1,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,1,4,4,4,4.0,4,5.0,0.0,,0.0,,38.231951376192114
115123,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,160493523,0.474228078335883,1,27.0,1.0,4,1.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,1,2,2,2,,1,3.0,2.0,,,,,1.0,2.0,1.0,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,1.0,1,0,1,2,4,4,4.0,4,1.0,0.0,,0.0,,33.29050748628749
115124,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,157095837,1.32957271679148,2,33.0,2.0,4,1.0,2,,,,,2,,,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,1,,2,,2.0,,,,,1.0,1.0,2.0,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,1.0,1,0,1,2,4,4,4.0,2,2.0,0.0,,0.0,,18.466175816573596
115125,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,119670721,0.297924221781975,2,28.0,2.0,5,0.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,1,2.0,2,2,2,2.0,1,1,2,1,2,,1,3.0,1.0,1.0,2.0,,,1.0,1.0,2.0,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,1,0.0,1,0,1,4,4,4,4.0,2,1.0,0.0,0.0,1.0,1.0,30.819785541335172
115126,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,116403822,2.02680396982933,1,25.0,1.0,4,1.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,0,4,4,4,4.0,4,5.0,0.0,,0.0,,38.231951376192114
115127,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,169525984,0.889809627223303,2,55.0,1.0,1,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,1,1,2.0,2,2,1,1,1,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2.0,,1,0.0,1,1,1,4,4,4,2.0,2,5.0,0.0,,0.0,,35.88970697237734
115128,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,136324737,0.727276996021511,2,36.0,2.0,2,1.0,2,,,,,2,,,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,0,0.0,0,0,0,2,4,4,4.0,2,5.0,0.0,,0.0,,11.05400998171665
115129,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,184405635,0.525292233608971,2,39.0,3.0,5,1.0,1,1.0,2.0,2.0,2.0,1,2.0,1.0,1.0,,,,,,,,,2,2,,1,1,1,2.0,2,2,1,2,2,,1,3.0,1.0,1.0,2.0,,,1.0,1.0,2.0,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,1,0.0,1,1,1,2,4,4,2.0,2,1.0,0.0,,0.0,,3.6418441468597043
115130,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,194970365,1.01340198491466,1,30.0,1.0,1,1.0,2,,,,,2,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2,2,,2,1,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2.0,,0,0.0,0,1,0,4,4,4,2.0,4,5.0,0.0,,0.0,,25.878341651430542
115131,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,201621509,1.06228931780986,2,19.0,2.0,4,0.0,2,,,,,2,,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,1.0,2.0,2.0,2.0,1.0,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,1,0,4,4,4,4.0,4,2.0,0.0,,0.0,,53.05628304590601
115132,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,137368452,2.61434462536248,2,51.0,3.0,4,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,1,2,2.0,2,1,2,2,1,,1,2.0,1.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,1,2.0,2.0,1.0,1,1.0,2.0,2.0,2.0,2.0,,,1,2,2.0,2.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,1,3,3,4,4.0,2,1.0,0.0,,0.0,,26.00681919256808
115133,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,132208292,0.796312070122448,2,35.0,3.0,4,1.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2,2,,1,1,2,2.0,2,2,1,2,1,,2,,1.0,1.0,2.0,,,1.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,1,1,4,4,4,4.0,2,2.0,0.0,,0.0,,13.524731926668965
115134,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,165622781,0.71275414200224,2,28.0,2.0,2,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,1.0,2,2,1,2,2,1.0,2,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,1,2,4,4,4.0,4,3.0,0.0,,0.0,,30.819785541335172
115135,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,112053800,1.28871544681684,1,43.0,2.0,5,0.0,1,1.0,2.0,2.0,2.0,2,,2.0,1.0,,,,,,,,,2,2,,1,1,1,2.0,2,1,2,2,1,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,1,0.0,1,1,1,4,4,4,4.0,2,5.0,0.0,,0.0,,6.241043632949556
115136,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,122510447,0.783731566832504,1,17.0,2.0,1,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,1,2.0,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,0,4,4,4,4.0,4,5.0,0.0,,0.0,,57.99772693581064
115137,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,116221289,0.559305139403656,1,47.0,2.0,2,1.0,2,,,,,2,,,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,1,2,2,2.0,2,1,1,2,1,,3,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,1,1,4,4,4,2.0,2,5.0,0.0,,0.0,,16.123931412758818
115138,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,204640920,0.708946145990328,2,30.0,2.0,1,0.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,1.0,2.0,2.0,1.0,2.0,2,,,,2,,,,,,,,1,2,2.0,2.0,1.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,0,4,2,4,4.0,4,3.0,0.0,,0.0,,25.878341651430542
115139,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,203223822,0.999740323871936,1,38.0,3.0,1,0.0,2,,,,,2,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2,2,,2,1,2,2.0,2,2,2,2,2,,1,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,1,0,4,4,4,4.0,2,2.0,0.0,,0.0,,6.1125660918120195
115140,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,164077764,1.07734076581518,1,44.0,3.0,5,1.0,2,,,,,2,,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2,2,,1,2,2,2.0,2,2,1,2,2,,1,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,1,1,4,4,4,4.0,2,2.0,0.0,,0.0,,8.711765577901872
115141,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,123765879,1.31302827464722,1,29.0,2.0,4,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,1,2,2,2.0,2,1,2,2,1,,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,1,2,4,4,4.0,2,2.0,0.0,,0.0,,28.349063596382855
115142,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,210506613,0.486489945945598,1,35.0,1.0,3,1.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,1.0,2,1,2,2,1,2.0,2,,1.0,2.0,2.0,2.0,1.0,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,1,1,4,4,4,4.0,2,2.0,0.0,,0.0,,13.524731926668965
115143,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,175445932,0.441859250749595,2,16.0,1.0,5,0.0,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2.0,,,,,,,,,2,2,,1,1,1,2.0,2,2,2,2,2,,1,2.0,2.0,,,,,2.0,,,,,1,1.0,2.0,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,1,0.0,1,1,0,4,4,4,4.0,1,5.0,0.0,,0.0,,60.468448880762956
115144,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,164230051,0.304622386261453,2,26.0,2.0,1,1.0,2,,,,,2,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,2,,1,1,2,2.0,2,2,1,2,2,,2,,2.0,,,,,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,1,1,4,4,4,2.0,2,2.0,0.0,,0.0,,35.761229431239805
115145,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,143345324,0.33175597981973,2,33.0,2.0,2,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,2.0,,,,,,,,,2,2,,2,2,2,2.0,2,1,2,2,1,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,1,1,1.0,2.0,,,2.0,,2.0,,,,,,,2.0,,,,,,,,2.0,,1,0.0,1,1,1,4,1,1,4.0,2,5.0,0.0,,0.0,,18.466175816573596
115146,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,188740375,0.296603209074434,2,75.0,1.0,5,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,2,1,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,1,1,2.0,2.0,1.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,1,0,4,2,2,4.0,2,5.0,0.0,,0.0,,85.30414587142364
115147,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,156695802,0.454857683519825,2,49.0,2.0,4,0.0,2,,,,,2,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,1,2,2,1,,1,2.0,1.0,2.0,1.0,,,1.0,2.0,1.0,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,1,4,4,4,4.0,2,2.0,0.0,,0.0,,21.065375302663448
115148,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,143397091,2.29221466342893,1,19.0,2.0,1,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,1,2,2,1,,1,1.0,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,1,1,4,4,4,4.0,4,5.0,0.0,,0.0,,53.05628304590601
115149,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,150639249,0.829394563237114,2,26.0,2.0,2,0.0,2,,,,,2,,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,1,2,2.0,2,1,2,2,1,,1,2.0,2.0,,,,,1.0,1.0,2.0,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,1,1,4,4,4,4.0,2,2.0,0.0,,0.0,,35.761229431239805
115150,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,181347297,0.697020034820076,1,56.0,1.0,4,1.0,2,,,,,2,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,,2,1,2,2.0,2,2,2,2,2,,2,,1.0,2.0,2.0,1.0,1.0,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,1,2,2.0,2.0,2.0,2.0,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,1,0,4,3,4,4.0,2,2.0,0.0,,0.0,,38.360428917329656
115151,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,149840245,1.01340198491466,1,29.0,1.0,1,1.0,2,,,,,2,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2,2,,2,2,1,2.0,2,1,2,2,1,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,1,2,2.0,2.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,1,2,2,4,4.0,2,5.0,0.0,,0.0,,28.349063596382855
115152,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,178272147,0.598449200630257,1,34.0,2.0,2,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,1,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,0,1,2,4,4,4.0,2,5.0,0.0,,0.0,,15.99545387162128
115153,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,196348859,0.486489945945598,1,42.0,1.0,5,1.0,2,,,,,2,,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,1,1,2,2.0,2,2,2,2,2,,1,4.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,2.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,0,3,4,4,4.0,2,5.0,0.0,,0.0,,3.7703216879972414
115154,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,119038736,0.71275414200224,2,28.0,2.0,1,1.0,2,,,,,2,,,,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,1,2,2,,3,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,1,1,4,4,4,4.0,2,5.0,0.0,,0.0,,30.819785541335172
115155,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,114032248,0.534925804049133,2,65.0,2.0,5,1.0,2,,,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,1,1,1,2.0,1,2,1,1,2,,1,1.0,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,1,1,2.0,2.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,1,2,2,2,4.0,4,5.0,0.0,,0.0,,60.59692642190049
115156,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,188915606,1.43277494636556,2,28.0,2.0,4,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,1,1,2,2.0,2,1,1,1,1,,2,,1.0,1.0,2.0,,,1.0,1.0,2.0,,,1,2.0,2.0,1.0,1,2.0,1.0,2.0,,,2.0,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,1,1,4,4,4.0,2,1.0,0.0,,0.0,,30.819785541335172
115157,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,206366407,0.509316646603374,2,30.0,2.0,4,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,1,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,0,1,4,4,4,2.0,2,5.0,0.0,,0.0,,25.878341651430542
115158,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,138222635,2.6143446253282,2,17.0,2.0,2,0.0,2,,,,,2,,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,1,2.0,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,0,4,4,4,4.0,4,5.0,0.0,,0.0,,57.99772693581064
115159,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,138277756,0.261434414974821,2,69.0,1.0,1,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,1,2.0,2.0,1.0,2.0,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,2.0,,0,0.0,0,0,0,4,4,2,4.0,4,5.0,0.0,,0.0,,70.47981420170976
115160,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,150332112,1.14010835117085,1,25.0,3.0,5,1.0,1,1.0,1.0,1.0,1.0,2,,1.0,1.0,,,,,,,,,1,1,2.0,1,1,1,2.0,2,1,1,1,1,,1,3.0,1.0,1.0,2.0,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,1.0,1.0,,,2.0,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,1.0,1,1,1,1,4,4,4.0,2,1.0,0.0,0.0,1.0,1.0,38.231951376192114
115161,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,208730884,1.90055568805258,1,34.0,1.0,3,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,1,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,1,2,2.0,2.0,2.0,2.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,0,1,4,3,4,2.0,2,5.0,0.0,,0.0,,15.99545387162128
115162,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,186568676,0.829389949549324,2,32.0,2.0,1,1.0,2,,,,,2,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2,2,,1,1,2,2.0,2,1,2,2,1,,2,,2.0,,,,,1.0,1.0,2.0,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,1,1,4,4,4,4.0,4,2.0,0.0,,0.0,,20.93689776152591
